ticker,caller,low,high,Open,close,volume,timestamp,supply,eth_daily_tx,market_cap,btc_open,btc_high,btc_low,btc_close,btc_volume
ETH-USD,main,3130.24,3186.55,3141.89,3182.76,12433.95657195,2026-01-13 15:00:00+00:00,122373866.2178,2319935.0,389486646443.3652,92394.71,93432.69,92026.0,93425.99,1810.30896169
ETH-USD,main,3170.3,3195.09,3182.62,3179.96,15417.96713975,2026-01-13 16:00:00+00:00,122373866.2178,2319935.0,389143999617.9553,93425.94,93754.0,93037.87,93384.11,2076.75497981
ETH-USD,main,3172.0,3186.39,3179.95,3178.56,6986.83367603,2026-01-13 17:00:00+00:00,122373866.2178,2319935.0,388972676205.25037,93384.11,93490.0,93063.57,93190.12,732.37921553
ETH-USD,main,3176.32,3213.06,3178.56,3199.82,8985.34188602,2026-01-13 18:00:00+00:00,122373866.2178,2319935.0,391574344601.04083,93190.06,93849.99,93140.0,93606.17,1104.30893176
ETH-USD,main,3189.44,3217.46,3199.82,3215.63,7291.05236444,2026-01-13 19:00:00+00:00,122373866.2178,2319935.0,393509075425.9443,93606.18,94242.89,93440.01,94230.54,1449.73400303
ETH-USD,main,3187.6,3220.0,3215.64,3204.51,8658.16792587,2026-01-13 20:00:00+00:00,122373866.2178,2319935.0,392148278033.6023,94232.94,94500.0,94143.34,94411.91,2096.13111292
ETH-USD,main,3201.77,3217.83,3204.11,3209.21,5722.46301721,2026-01-13 21:00:00+00:00,122373866.2178,2319935.0,392723435204.826,94415.71,94500.0,93926.09,94090.01,1294.53865904
ETH-USD,main,3209.21,3375.0,3209.21,3329.56,21833.32374349,2026-01-13 22:00:00+00:00,122373866.2178,2319935.0,407451130004.1382,94090.0,96250.0,94085.64,95737.5,1568.40171062
ETH-USD,main,3310.64,3345.6,3329.61,3323.38,7177.76026249,2026-01-13 23:00:00+00:00,122373866.2178,2319935.0,406694859510.9122,95741.63,96097.0,95032.51,95384.23,600.88787802
ETH-USD,main,3313.31,3336.91,3323.37,3322.52,6581.17223513,2026-01-14 00:00:00+00:00,122373866.2178,2595176.0,406589617985.9649,95385.59,95622.9,95139.33,95208.02,423.48564937
ETH-USD,main,3319.04,3343.23,3322.51,3334.3,6292.86300937,2026-01-14 01:00:00+00:00,122373866.2178,2595176.0,408031182130.01056,95208.02,95550.01,95085.51,95217.65,463.63944204
ETH-USD,main,3318.9,3355.0,3334.3,3325.28,6551.5269173,2026-01-14 02:00:00+00:00,122373866.2178,2595176.0,406927369856.726,95216.0,95540.0,95150.63,95319.35,480.63628287
ETH-USD,main,3319.58,3350.33,3325.24,3349.93,4022.43699667,2026-01-14 03:00:00+00:00,122373866.2178,2595176.0,409943885658.99475,95319.35,95691.95,95235.95,95683.13,325.8639322
ETH-USD,main,3333.71,3362.53,3349.93,3337.24,5052.23947887,2026-01-14 04:00:00+00:00,122373866.2178,2595176.0,408390961296.69086,95683.14,95759.8,95189.18,95208.86,273.03653332
ETH-USD,main,3323.52,3338.05,3337.22,3328.98,3222.45438251,2026-01-14 05:00:00+00:00,122373866.2178,2595176.0,407380153161.7319,95208.85,95262.8,94945.9,95000.01,634.23383414
ETH-USD,main,3320.75,3334.94,3328.98,3333.11,2260.00668571,2026-01-14 06:00:00+00:00,122373866.2178,2595176.0,407885557229.21136,95000.01,95016.38,94518.63,95004.73,361.95492468
ETH-USD,main,3326.41,3340.95,3333.11,3334.4,2545.02406852,2026-01-14 07:00:00+00:00,122373866.2178,2595176.0,408043419516.6323,95004.72,95217.85,94833.96,95186.89,298.34541205
ETH-USD,main,3326.11,3341.69,3334.4,3326.12,2528.55374328,2026-01-14 08:00:00+00:00,122373866.2178,2595176.0,407030163904.34894,95186.9,95298.66,94858.01,94862.0,177.54166484
ETH-USD,main,3323.61,3334.55,3326.11,3326.8,1891.1162737,2026-01-14 09:00:00+00:00,122373866.2178,2595176.0,407113378133.3771,94867.61,95175.54,94850.07,95068.07,287.84016375
ETH-USD,main,3303.83,3333.03,3326.99,3311.7,2962.26304509,2026-01-14 10:00:00+00:00,122373866.2178,2595176.0,405265532753.4883,95068.07,95281.33,94862.01,95066.01,288.58979704
ETH-USD,main,3281.01,3312.2,3311.59,3284.27,4353.2311378,2026-01-14 11:00:00+00:00,122373866.2178,2595176.0,401908817603.13403,95064.61,95080.37,94687.22,94756.03,210.74237757
ETH-USD,main,3278.45,3298.01,3284.27,3295.06,3825.44494748,2026-01-14 12:00:00+00:00,122373866.2178,2595176.0,403229231619.6241,94755.02,95125.56,94634.0,95034.55,291.64843029
ETH-USD,main,3287.76,3307.55,3295.06,3301.89,4264.90323364,2026-01-14 13:00:00+00:00,122373866.2178,2595176.0,404065045125.89166,95034.56,95206.93,94851.17,94958.6,460.90239719
ETH-USD,main,3300.76,3357.73,3301.88,3348.66,13409.00770034,2026-01-14 14:00:00+00:00,122373866.2178,2595176.0,409788470848.89813,94957.0,96816.0,94938.96,96505.99,2257.7847949
ETH-USD,main,3326.78,3362.38,3348.85,3345.73,13743.97667148,2026-01-14 15:00:00+00:00,122373866.2178,2595176.0,409429915420.88,96504.03,97112.51,96176.95,96770.01,3323.20882936
ETH-USD,main,3345.27,3405.03,3345.73,3370.34,22387.37058529,2026-01-14 16:00:00+00:00,122373866.2178,2595176.0,412441536268.50006,96772.01,97729.98,96742.01,97321.38,3260.7299376
ETH-USD,main,3337.65,3381.63,3370.33,3341.9,11033.69464974,2026-01-14 17:00:00+00:00,122373866.2178,2595176.0,408961223513.26587,97321.38,97843.91,96801.37,96974.0,1898.16751795
ETH-USD,main,3314.0,3355.0,3341.91,3339.88,11858.5610025,2026-01-14 18:00:00+00:00,122373866.2178,2595176.0,408714028303.5059,96974.0,97140.12,96211.99,96814.02,1138.1221455
ETH-USD,main,3332.2,3400.0,3339.61,3367.53,10802.67517396,2026-01-14 19:00:00+00:00,122373866.2178,2595176.0,412097665704.4281,96814.02,97692.75,96681.01,97273.44,820.29741841
ETH-USD,main,3362.0,3392.81,3367.59,3384.32,15353.57991377,2026-01-14 20:00:00+00:00,122373866.2178,2595176.0,414152322918.2249,97275.78,97963.62,97204.01,97676.01,1076.05447647
ETH-USD,main,3358.0,3384.2,3384.2,3373.29,4461.75215459,2026-01-14 21:00:00+00:00,122373866.2178,2595176.0,412802539173.8426,97679.98,97738.11,97389.26,97574.0,806.50460364
ETH-USD,main,3347.14,3375.43,3373.29,3350.0,5189.1676729,2026-01-14 22:00:00+00:00,122373866.2178,2595176.0,409952451829.63,97570.02,97588.95,96793.2,96888.31,726.99345286
ETH-USD,main,3346.72,3370.28,3349.61,3354.82,4292.41653173,2026-01-14 23:00:00+00:00,122373866.2178,2595176.0,410542293864.79987,96888.31,97395.49,96857.89,96955.16,411.96737351
ETH-USD,main,3323.8,3355.8,3354.82,3331.59,4605.89409354,2026-01-15 00:00:00+00:00,122373866.2178,2812123.0,407699548952.56036,96954.02,97015.41,96467.17,96646.71,411.42161483
ETH-USD,main,3316.74,3343.15,3331.59,3324.8,4489.36839403,2026-01-15 01:00:00+00:00,122373866.2178,2812123.0,406868630400.94147,96646.71,96989.91,96291.25,96431.13,371.26828633
ETH-USD,main,3303.01,3333.05,3324.54,3313.36,4130.22686504,2026-01-15 02:00:00+00:00,122373866.2178,2812123.0,405468673371.40985,96431.13,96608.7,96085.52,96307.38,299.64822319
ETH-USD,main,3276.38,3320.8,3313.35,3284.92,5332.34266957,2026-01-15 03:00:00+00:00,122373866.2178,2812123.0,401988360616.1756,96307.38,96383.16,95742.0,95950.0,384.48432316
ETH-USD,main,3283.3,3308.0,3284.92,3304.91,2758.68926166,2026-01-15 04:00:00+00:00,122373866.2178,2812123.0,404434614201.8694,95950.0,96355.14,95915.45,96288.01,253.02946952
ETH-USD,main,3301.8,3315.31,3304.9,3310.41,2559.31627546,2026-01-15 05:00:00+00:00,122373866.2178,2812123.0,405107670466.0673,96288.01,96486.43,96205.17,96403.32,289.22930708
ETH-USD,main,3308.87,3323.4,3310.6,3315.21,1871.06650829,2026-01-15 06:00:00+00:00,122373866.2178,2812123.0,405695065023.9128,96403.32,96565.61,96152.34,96213.81,321.84149434
ETH-USD,main,3314.11,3334.94,3315.21,3329.8,2517.18265751,2026-01-15 07:00:00+00:00,122373866.2178,2812123.0,407480499732.03046,96213.82,96737.34,96162.12,96616.13,168.65799788
ETH-USD,main,3319.6,3338.67,3329.79,3336.31,2716.3068952,2026-01-15 08:00:00+00:00,122373866.2178,2812123.0,408277153601.10834,96617.7,96648.58,96272.0,96626.56,244.48253003
ETH-USD,main,3329.83,3373.69,3336.31,3365.6,3117.69710945,2026-01-15 09:00:00+00:00,122373866.2178,2812123.0,411861484142.6277,96626.55,97176.42,96540.04,97030.5,295.64865616
ETH-USD,main,3357.12,3377.54,3365.64,3363.49,1896.95050858,2026-01-15 10:00:00+00:00,122373866.2178,2812123.0,411603275284.90814,97035.57,97070.24,96723.62,96783.76,276.05687284
ETH-USD,main,3346.45,3365.28,3363.49,3348.9,1665.70845356,2026-01-15 11:00:00+00:00,122373866.2178,2812123.0,409817840576.79047,96783.77,96904.96,96556.0,96562.02,189.53883465
ETH-USD,main,3343.14,3370.4,3348.9,3368.38,2635.75563489,2026-01-15 12:00:00+00:00,122373866.2178,2812123.0,412201683490.7132,96562.01,96995.25,96500.0,96959.91,230.45480176
ETH-USD,main,3355.65,3384.32,3368.34,3370.44,3207.84568545,2026-01-15 13:00:00+00:00,122373866.2178,2812123.0,412453773655.1219,96957.17,97012.08,96579.37,96832.99,436.38921924
ETH-USD,main,3320.64,3382.4,3370.44,3340.96,10424.40636581,2026-01-15 14:00:00+00:00,122373866.2178,2812123.0,408846192079.0211,96832.98,97139.7,95540.0,96021.91,1231.22148467
ETH-USD,main,3284.01,3356.97,3340.99,3330.61,11940.53048202,2026-01-15 15:00:00+00:00,122373866.2178,2812123.0,407579622563.6669,96021.9,96725.45,95400.01,96690.95,1127.39384433
ETH-USD,main,3309.31,3335.14,3330.13,3330.4,10705.4635461,2026-01-15 16:00:00+00:00,122373866.2178,2812123.0,407553924051.76117,96682.49,96895.91,96226.9,96699.97,707.65914355
ETH-USD,main,3296.71,3337.14,3330.18,3300.6,10785.80177407,2026-01-15 17:00:00+00:00,122373866.2178,2812123.0,403907182838.4707,96694.58,97041.95,96378.61,96584.0,454.09116556
ETH-USD,main,3270.58,3307.4,3300.59,3288.06,12477.78270381,2026-01-15 18:00:00+00:00,122373866.2178,2812123.0,402372614556.0995,96583.99,96605.47,95716.28,95819.03,668.65710832
ETH-USD,main,3277.09,3300.3,3288.0,3294.82,8979.23135849,2026-01-15 19:00:00+00:00,122373866.2178,2812123.0,403199861891.7318,95819.02,95916.13,95165.01,95464.9,607.3958186
ETH-USD,main,3275.41,3306.06,3294.81,3287.6,19627.10816175,2026-01-15 20:00:00+00:00,122373866.2178,2812123.0,402316322577.6393,95470.0,95628.53,95066.19,95225.99,956.07918407
ETH-USD,main,3282.94,3304.96,3287.6,3298.76,3858.87470721,2026-01-15 21:00:00+00:00,122373866.2178,2812123.0,403682014924.63,95233.91,95596.92,95162.01,95555.47,363.57846823
ETH-USD,main,3295.26,3318.75,3298.62,3308.41,2871.40319285,2026-01-15 22:00:00+00:00,122373866.2178,2812123.0,404862922733.6317,95555.46,95838.0,95462.0,95542.12,172.48774704
ETH-USD,main,3300.56,3322.33,3308.41,3317.98,2465.72424943,2026-01-15 23:00:00+00:00,122373866.2178,2812123.0,406034040633.33606,95543.68,95691.66,95370.0,95587.65,158.61231385
ETH-USD,main,3315.26,3326.59,3317.98,3316.16,2287.58934434,2026-01-16 00:00:00+00:00,122373866.2178,2885524.0,405811320196.81964,95578.2,95798.0,95540.0,95595.6,125.54318815
ETH-USD,main,3301.06,3320.63,3316.16,3312.94,3204.95942732,2026-01-16 01:00:00+00:00,122373866.2178,2885524.0,405417276347.5984,95595.6,95830.49,95390.0,95632.49,157.15025089
ETH-USD,main,3291.03,3313.07,3312.94,3302.83,2971.15633203,2026-01-16 02:00:00+00:00,122373866.2178,2885524.0,404180076560.1364,95632.49,95657.46,95350.01,95471.06,162.47698205
ETH-USD,main,3293.92,3307.39,3302.83,3294.09,1445.37418115,2026-01-16 03:00:00+00:00,122373866.2178,2885524.0,403110528969.3928,95471.06,95562.39,95302.4,95319.18,123.59167502
ETH-USD,main,3276.31,3304.08,3294.28,3287.21,3152.7154105,2026-01-16 04:00:00+00:00,122373866.2178,2885524.0,402268596769.8144,95319.17,95561.18,95117.1,95236.01,195.3793394
ETH-USD,main,3282.66,3315.26,3287.2,3308.23,3507.69231294,2026-01-16 05:00:00+00:00,122373866.2178,2885524.0,404840895437.7125,95236.01,95668.1,95217.16,95636.86,181.36457876
ETH-USD,main,3301.46,3316.3,3308.23,3313.42,2221.62085431,2026-01-16 06:00:00+00:00,122373866.2178,2885524.0,405476015803.38293,95636.87,95801.96,95502.01,95716.0,177.34747565
ETH-USD,main,3301.3,3315.46,3313.42,3308.93,1773.98196863,2026-01-16 07:00:00+00:00,122373866.2178,2885524.0,404926557144.06494,95716.01,95760.9,95450.0,95628.93,107.21121646
ETH-USD,main,3307.86,3319.39,3308.94,3312.19,4200.25413845,2026-01-16 08:00:00+00:00,122373866.2178,2885524.0,405325495947.935,95628.93,95821.67,95547.14,95638.0,100.44459397
ETH-USD,main,3304.79,3315.63,3312.19,3306.5,2096.31408814,2026-01-16 09:00:00+00:00,122373866.2178,2885524.0,404629188649.1557,95637.99,95754.46,95554.99,95578.02,52.43350233
ETH-USD,main,3293.0,3307.9,3306.5,3296.53,2101.16994038,2026-01-16 10:00:00+00:00,122373866.2178,2885524.0,403409121202.9643,95571.91,95602.01,95259.0,95276.82,133.37240527
ETH-USD,main,3292.03,3305.23,3296.52,3301.3,1661.91400748,2026-01-16 11:00:00+00:00,122373866.2178,2885524.0,403992844544.8232,95276.82,95447.74,95217.4,95388.0,149.35361285
ETH-USD,main,3299.5,3313.74,3301.3,3307.89,1626.2420442,2026-01-16 12:00:00+00:00,122373866.2178,2885524.0,404799288323.1984,95388.0,95550.26,95325.82,95430.13,116.25291035
ETH-USD,main,3294.77,3309.79,3307.9,3306.81,1903.40045322,2026-01-16 13:00:00+00:00,122373866.2178,2885524.0,404667124547.6832,95430.13,95548.47,95257.4,95413.12,181.72627151
ETH-USD,main,3288.94,3317.9,3306.75,3292.69,4503.91889769,2026-01-16 14:00:00+00:00,122373866.2178,2885524.0,402939205556.6879,95413.12,95799.96,95138.1,95155.71,418.71728095
ETH-USD,main,3250.83,3311.27,3292.69,3262.92,10744.97759645,2026-01-16 15:00:00+00:00,122373866.2178,2885524.0,399296135559.38403,95155.71,95630.1,94229.04,94531.87,1012.07252846
ETH-USD,main,3257.89,3288.3,3262.61,3278.3,8588.60128365,2026-01-16 16:00:00+00:00,122373866.2178,2885524.0,401178245621.8138,94531.87,94964.39,94450.92,94831.99,350.81456207
ETH-USD,main,3264.24,3286.26,3278.3,3282.72,6202.08436898,2026-01-16 17:00:00+00:00,122373866.2178,2885524.0,401719138110.4964,94831.99,95095.77,94517.98,95035.15,230.86189984
ETH-USD,main,3275.7,3287.13,3282.63,3276.99,4961.44621608,2026-01-16 18:00:00+00:00,122373866.2178,2885524.0,401017935857.0684,95037.42,95187.8,94930.39,94951.64,336.22346862
ETH-USD,main,3266.67,3278.3,3276.94,3274.49,5950.33848764,2026-01-16 19:00:00+00:00,122373866.2178,2885524.0,400712001191.5239,94951.64,95036.0,94784.59,94947.55,375.68419841
ETH-USD,main,3262.29,3292.88,3274.49,3291.84,5364.11240661,2026-01-16 20:00:00+00:00,122373866.2178,2885524.0,402835187770.4028,94947.55,95552.64,94627.8,95536.0,829.11757859
ETH-USD,main,3285.58,3298.16,3292.07,3289.14,3039.00106403,2026-01-16 21:00:00+00:00,122373866.2178,2885524.0,402504778331.6147,95530.02,95581.61,95000.0,95481.46,517.52445785
ETH-USD,main,3281.2,3295.0,3289.14,3292.7,1981.72875185,2026-01-16 22:00:00+00:00,122373866.2178,2885524.0,402940429295.35004,95481.46,95557.7,95000.0,95473.99,145.87722494
ETH-USD,main,3291.16,3298.7,3292.7,3294.88,1539.48951767,2026-01-16 23:00:00+00:00,122373866.2178,2885524.0,403207204323.7049,95473.97,95544.87,95381.93,95504.0,105.81909544
ETH-USD,main,3288.8,3296.3,3294.87,3291.83,1091.53023599,2026-01-17 00:00:00+00:00,122373866.2178,2398473.0,402833964031.7406,95503.99,95542.25,95386.69,95427.97,85.35957134
ETH-USD,main,3286.26,3295.07,3291.82,3289.62,1119.95605884,2026-01-17 01:00:00+00:00,122373866.2178,2398473.0,402563517787.39923,95426.64,95499.27,95335.24,95354.65,187.86692306
ETH-USD,main,3282.3,3291.54,3289.64,3290.74,1125.52872947,2026-01-17 02:00:00+00:00,122373866.2178,2398473.0,402700576517.5632,95354.65,95387.27,95163.86,95326.01,81.46043106
ETH-USD,main,3286.2,3291.02,3290.74,3288.01,685.36772434,2026-01-17 03:00:00+00:00,122373866.2178,2398473.0,402366495862.78864,95326.0,95348.0,95218.97,95326.18,68.98083543
ETH-USD,main,3284.21,3291.41,3288.01,3290.55,511.68238922,2026-01-17 04:00:00+00:00,122373866.2178,2398473.0,402677325482.9818,95326.18,95338.03,95212.1,95270.89,54.40224959
ETH-USD,main,3288.15,3292.74,3290.55,3290.08,559.24689395,2026-01-17 05:00:00+00:00,122373866.2178,2398473.0,402619809765.85944,95274.02,95347.8,95236.49,95279.99,65.40507566
ETH-USD,main,3286.05,3292.42,3290.08,3289.79,376.65797051,2026-01-17 06:00:00+00:00,122373866.2178,2398473.0,402584321344.65625,95279.99,95297.8,95154.0,95187.7,40.56992533
ETH-USD,main,3286.01,3291.75,3289.79,3290.29,484.511445,2026-01-17 07:00:00+00:00,122373866.2178,2398473.0,402645508277.7652,95187.7,95187.71,95007.5,95060.09,53.06149891
ETH-USD,main,3287.87,3295.5,3290.28,3295.24,581.88590056,2026-01-17 08:00:00+00:00,122373866.2178,2398473.0,403251258915.5433,95060.08,95221.31,94995.0,95216.01,58.02773267
ETH-USD,main,3292.37,3302.44,3295.25,3297.43,544.395024,2026-01-17 09:00:00+00:00,122373866.2178,2398473.0,403519257682.56024,95216.01,95261.22,95134.0,95222.33,26.74170307
ETH-USD,main,3293.85,3299.7,3297.4,3295.14,290.32913102,2026-01-17 10:00:00+00:00,122373866.2178,2398473.0,403239021528.9215,95222.32,95239.54,95064.86,95065.44,30.78351188
ETH-USD,main,3291.16,3304.22,3294.9,3301.79,412.02819651,2026-01-17 11:00:00+00:00,122373866.2178,2398473.0,404052807739.2699,95065.44,95287.13,95024.14,95279.82,32.69409794
ETH-USD,main,3299.18,3305.17,3301.65,3301.49,271.28570827,2026-01-17 12:00:00+00:00,122373866.2178,2398473.0,404016095579.40454,95279.56,95355.01,95193.85,95220.0,40.75664695
ETH-USD,main,3298.36,3303.53,3301.46,3302.67,360.41116117,2026-01-17 13:00:00+00:00,122373866.2178,2398473.0,404160496741.54156,95219.99,95410.12,95158.84,95402.02,61.64747622
ETH-USD,main,3300.46,3310.44,3302.66,3309.11,883.57326401,2026-01-17 14:00:00+00:00,122373866.2178,2398473.0,404948584439.9842,95402.01,95509.96,95313.79,95434.99,76.34226711
ETH-USD,main,3307.0,3329.02,3309.01,3328.43,2202.52952339,2026-01-17 15:00:00+00:00,122373866.2178,2398473.0,407312847535.3121,95430.36,95600.0,95394.43,95541.15,108.36798772
ETH-USD,main,3311.26,3328.99,3328.64,3317.88,2292.86160433,2026-01-17 16:00:00+00:00,122373866.2178,2398473.0,406021803246.7143,95541.16,95546.22,95180.01,95269.06,137.08480655
ETH-USD,main,3316.1,3326.57,3317.88,3318.13,1047.13800544,2026-01-17 17:00:00+00:00,122373866.2178,2398473.0,406052396713.26874,95269.06,95428.84,95252.0,95337.69,84.25137823
ETH-USD,main,3313.51,3319.61,3318.95,3316.73,806.36625923,2026-01-17 18:00:00+00:00,122373866.2178,2398473.0,405881073300.56384,95345.07,95448.43,95308.87,95388.42,62.99336029
ETH-USD,main,3313.65,3320.34,3316.73,3315.18,690.93523252,2026-01-17 19:00:00+00:00,122373866.2178,2398473.0,405691393807.9262,95388.41,95388.42,95237.68,95260.17,62.26848209
ETH-USD,main,3313.65,3318.9,3315.18,3316.2,594.68496481,2026-01-17 20:00:00+00:00,122373866.2178,2398473.0,405816215151.4684,95260.17,95363.02,95237.71,95342.11,55.8797816
ETH-USD,main,3306.17,3316.31,3316.2,3311.51,654.07437216,2026-01-17 21:00:00+00:00,122373866.2178,2398473.0,405242281718.9069,95342.11,95377.8,95235.61,95271.69,57.2722028
ETH-USD,main,3296.11,3311.73,3311.5,3300.61,1677.73882861,2026-01-17 22:00:00+00:00,122373866.2178,2398473.0,403908406577.1329,95271.69,95271.69,94980.12,95124.25,110.61817511
