timestamp,Date(UTC),value
1537228800,9/18/2018,102043752.5
1537315200,9/19/2018,102064301.375
1537401600,9/20/2018,102084725.65625
1537488000,9/21/2018,102105445.0625
1537574400,9/22/2018,102125766.59375
1537660800,9/23/2018,102146091.125
1537747200,9/24/2018,102166431.125
1537833600,9/25/2018,102186851.375
1537920000,9/26/2018,102207454.53125
1538006400,9/27/2018,102227966.65625
1538092800,9/28/2018,102248381.65625
1538179200,9/29/2018,102268621.34375
1538265600,9/30/2018,102289132.4375
1538352000,10/1/2018,102309434.84375
1538438400,10/2/2018,102329949.03125
1538524800,10/3/2018,102350244.5
1538611200,10/4/2018,102370614.125
1538697600,10/5/2018,102390791.1875
1538784000,10/6/2018,102411283.15625
1538870400,10/7/2018,102431804.46875
1538956800,10/8/2018,102452231.28125
1539043200,10/9/2018,102472582.34375
1539129600,10/10/2018,102492944.09375
1539216000,10/11/2018,102513431.65625
1539302400,10/12/2018,102533813.46875
1539388800,10/13/2018,102554250.59375
1539475200,10/14/2018,102574715.65625
1539561600,10/15/2018,102595029.03125
1539648000,10/16/2018,102615410.0
1539734400,10/17/2018,102635809.15625
1539820800,10/18/2018,102656246.75
1539907200,10/19/2018,102676540.34375
1539993600,10/20/2018,102696990.3125
1540080000,10/21/2018,102717346.90625
1540166400,10/22/2018,102737595.6875
1540252800,10/23/2018,102758171.5625
1540339200,10/24/2018,102778554.59375
1540425600,10/25/2018,102798801.21875
1540512000,10/26/2018,102819303.3125
1540598400,10/27/2018,102839546.09375
1540684800,10/28/2018,102859855.15625
1540771200,10/29/2018,102880251.21875
1540857600,10/30/2018,102900422.46875
1540944000,10/31/2018,102920927.5625
1541030400,11/1/2018,102941166.78125
1541116800,11/2/2018,102961306.4375
1541203200,11/3/2018,102981486.78125
1541289600,11/4/2018,103001769.875
1541376000,11/5/2018,103022163.96875
1541462400,11/6/2018,103042415.75
1541548800,11/7/2018,103062897.21875
1541635200,11/8/2018,103083132.5
1541721600,11/9/2018,103103377.90625
1541808000,11/10/2018,103123795.90625
1541894400,11/11/2018,103144104.125
1541980800,11/12/2018,103164416.65625
1542067200,11/13/2018,103184686.71875
1542153600,11/14/2018,103204805.84375
1542240000,11/15/2018,103224817.15625
1542326400,11/16/2018,103245091.90625
1542412800,11/17/2018,103265112.3125
1542499200,11/18/2018,103285321.53125
1542585600,11/19/2018,103305235.0625
1542672000,11/20/2018,103325250.6875
1542758400,11/21/2018,103345480.25
1542844800,11/22/2018,103365413.65625
1542931200,11/23/2018,103385535.03125
1543017600,11/24/2018,103405541.28125
1543104000,11/25/2018,103425560.0
1543190400,11/26/2018,103445607.03125
1543276800,11/27/2018,103465356.40625
1543363200,11/28/2018,103485249.6875
1543449600,11/29/2018,103505349.6875
1543536000,11/30/2018,103525271.46875
1543622400,12/1/2018,103545034.53125
1543708800,12/2/2018,103564664.75
1543795200,12/3/2018,103584265.625
1543881600,12/4/2018,103603925.75
1543968000,12/5/2018,103623631.8125
1544054400,12/6/2018,103643374.0625
1544140800,12/7/2018,103662864.875
1544227200,12/8/2018,103682404.625
1544313600,12/9/2018,103701981.875
1544400000,12/10/2018,103722012.21875
1544486400,12/11/2018,103741369.53125
1544572800,12/12/2018,103760975.84375
1544659200,12/13/2018,103780740.21875
1544745600,12/14/2018,103800152.9375
1544832000,12/15/2018,103819966.71875
1544918400,12/16/2018,103839492.96875
1545004800,12/17/2018,103858561.15625
1545091200,12/18/2018,103877427.125
1545177600,12/19/2018,103896223.25
1545264000,12/20/2018,103915029.6875
1545350400,12/21/2018,103933859.28125
1545436800,12/22/2018,103952897.75
1545523200,12/23/2018,103971767.1875
1545609600,12/24/2018,103990812.21875
1545696000,12/25/2018,104009891.65625
1545782400,12/26/2018,104029136.09375
1545868800,12/27/2018,104048071.90625
1545955200,12/28/2018,104067052.0625
1546041600,12/29/2018,104086207.4375
1546128000,12/30/2018,104105054.84375
1546214400,12/31/2018,104124057.59375
1546300800,1/1/2019,104142773.46875
1546387200,1/2/2019,104161893.125
1546473600,1/3/2019,104179826.375
1546560000,1/4/2019,104197658.28125
1546646400,1/5/2019,104215683.03125
1546732800,1/6/2019,104233487.75
1546819200,1/7/2019,104251529.375
1546905600,1/8/2019,104269307.28125
1546992000,1/9/2019,104287329.78125
1547078400,1/10/2019,104305176.59375
1547164800,1/11/2019,104322974.1875
1547251200,1/12/2019,104340674.9375
1547337600,1/13/2019,104358630.03125
1547424000,1/14/2019,104376638.9375
1547510400,1/15/2019,104394559.34375
1547596800,1/16/2019,104412163.15625
1547683200,1/17/2019,104429869.90625
1547769600,1/18/2019,104447660.0
1547856000,1/19/2019,104465669.5625
1547942400,1/20/2019,104483433.78125
1548028800,1/21/2019,104499574.90625
1548115200,1/22/2019,104515659.6875
1548201600,1/23/2019,104531420.65625
1548288000,1/24/2019,104547498.5
1548374400,1/25/2019,104563578.59375
1548460800,1/26/2019,104579583.125
1548547200,1/27/2019,104595429.3125
1548633600,1/28/2019,104610846.03125
1548720000,1/29/2019,104626309.8125
1548806400,1/30/2019,104641865.1875
1548892800,1/31/2019,104657518.625
1548979200,2/1/2019,104672819.28125
1549065600,2/2/2019,104688430.90625
1549152000,2/3/2019,104703657.03125
1549238400,2/4/2019,104719051.71875
1549324800,2/5/2019,104734470.5
1549411200,2/6/2019,104749772.84375
1549497600,2/7/2019,104765171.46875
1549584000,2/8/2019,104780642.75
1549670400,2/9/2019,104795989.8125
1549756800,2/10/2019,104809360.15625
1549843200,2/11/2019,104822491.25
1549929600,2/12/2019,104835855.03125
1550016000,2/13/2019,104848912.53125
1550102400,2/14/2019,104861993.375
1550188800,2/15/2019,104875057.34375
1550275200,2/16/2019,104888338.8125
1550361600,2/17/2019,104901328.15625
1550448000,2/18/2019,104914625.9375
1550534400,2/19/2019,104928158.65625
1550620800,2/20/2019,104941575.875
1550707200,2/21/2019,104954915.5625
1550793600,2/22/2019,104968207.625
1550880000,2/23/2019,104981859.59375
1550966400,2/24/2019,104995217.75
1551052800,2/25/2019,105008589.40625
1551139200,2/26/2019,105022110.125
1551225600,2/27/2019,105035621.5625
1551312000,2/28/2019,105048576.40625
1551398400,3/1/2019,105061446.03125
1551484800,3/2/2019,105075082.65625
1551571200,3/3/2019,105088679.84375
1551657600,3/4/2019,105102323.84375
1551744000,3/5/2019,105116076.71875
1551830400,3/6/2019,105129642.53125
1551916800,3/7/2019,105143314.53125
1552003200,3/8/2019,105156935.53125
1552089600,3/9/2019,105170466.03125
1552176000,3/10/2019,105184310.65625
1552262400,3/11/2019,105197824.96875
1552348800,3/12/2019,105211484.21875
1552435200,3/13/2019,105225072.03125
1552521600,3/14/2019,105238695.34375
1552608000,3/15/2019,105252252.40625
1552694400,3/16/2019,105266067.96875
1552780800,3/17/2019,105279638.71875
1552867200,3/18/2019,105293119.15625
1552953600,3/19/2019,105306739.90625
1553040000,3/20/2019,105320495.90625
1553126400,3/21/2019,105334078.40625
1553212800,3/22/2019,105347688.40625
1553299200,3/23/2019,105361404.40625
1553385600,3/24/2019,105375031.65625
1553472000,3/25/2019,105388663.03125
1553558400,3/26/2019,105402216.84375
1553644800,3/27/2019,105415952.90625
1553731200,3/28/2019,105429551.28125
1553817600,3/29/2019,105443090.21875
1553904000,3/30/2019,105456681.53125
1553990400,3/31/2019,105470340.71875
1554076800,4/1/2019,105484037.28125
1554163200,4/2/2019,105497657.09375
1554249600,4/3/2019,105511209.03125
1554336000,4/4/2019,105524940.21875
1554422400,4/5/2019,105538580.78125
1554508800,4/6/2019,105552189.59375
1554595200,4/7/2019,105565866.28125
1554681600,4/8/2019,105579585.03125
1554768000,4/9/2019,105593217.78125
1554854400,4/10/2019,105606948.84375
1554940800,4/11/2019,105620514.34375
1555027200,4/12/2019,105634100.34375
1555113600,4/13/2019,105647800.03125
1555200000,4/14/2019,105661437.59375
1555286400,4/15/2019,105675146.78125
1555372800,4/16/2019,105688806.09375
1555459200,4/17/2019,105702380.03125
1555545600,4/18/2019,105715977.96875
1555632000,4/19/2019,105729678.28125
1555718400,4/20/2019,105743290.84375
1555804800,4/21/2019,105757012.71875
1555891200,4/22/2019,105770665.78125
1555977600,4/23/2019,105784205.65625
1556064000,4/24/2019,105797806.90625
1556150400,4/25/2019,105811491.28125
1556236800,4/26/2019,105825247.96875
1556323200,4/27/2019,105838937.09375
1556409600,4/28/2019,105852536.65625
1556496000,4/29/2019,105866217.78125
1556582400,4/30/2019,105879866.53125
1556668800,5/1/2019,105893555.65625
1556755200,5/2/2019,105907200.21875
1556841600,5/3/2019,105920682.65625
1556928000,5/4/2019,105934511.90625
1557014400,5/5/2019,105948147.28125
1557100800,5/6/2019,105961715.09375
1557187200,5/7/2019,105975336.65625
1557273600,5/8/2019,105988911.53125
1557360000,5/9/2019,106002521.90625
1557446400,5/10/2019,106016250.96875
1557532800,5/11/2019,106029843.84375
1557619200,5/12/2019,106043532.65625
1557705600,5/13/2019,106057087.09375
1557792000,5/14/2019,106070806.40625
1557878400,5/15/2019,106084549.09375
1557964800,5/16/2019,106098127.15625
1558051200,5/17/2019,106111911.21875
1558137600,5/18/2019,106125482.34375
1558224000,5/19/2019,106139072.15625
1558310400,5/20/2019,106152576.40625
1558396800,5/21/2019,106166091.59375
1558483200,5/22/2019,106179751.65625
1558569600,5/23/2019,106193286.96875
1558656000,5/24/2019,106206886.65625
1558742400,5/25/2019,106220655.03125
1558828800,5/26/2019,106234307.59375
1558915200,5/27/2019,106247892.03125
1559001600,5/28/2019,106261401.59375
1559088000,5/29/2019,106275244.15625
1559174400,5/30/2019,106288637.65625
1559260800,5/31/2019,106302389.96875
1559347200,6/1/2019,106316023.84375
1559433600,6/2/2019,106329557.09375
1559520000,6/3/2019,106343055.78125
1559606400,6/4/2019,106356626.15625
1559692800,6/5/2019,106370290.40625
1559779200,6/6/2019,106383990.34375
1559865600,6/7/2019,106397503.71875
1559952000,6/8/2019,106410985.03125
1560038400,6/9/2019,106424480.09375
1560124800,6/10/2019,106438236.28125
1560211200,6/11/2019,106451794.28125
1560297600,6/12/2019,106465368.03125
1560384000,6/13/2019,106478938.21875
1560470400,6/14/2019,106492561.84375
1560556800,6/15/2019,106506159.71875
1560643200,6/16/2019,106519853.96875
1560729600,6/17/2019,106533493.09375
1560816000,6/18/2019,106546967.09375
1560902400,6/19/2019,106560533.34375
1560988800,6/20/2019,106574162.84375
1561075200,6/21/2019,106587630.59375
1561161600,6/22/2019,106601333.09375
1561248000,6/23/2019,106614991.71875
1561334400,6/24/2019,106628673.40625
1561420800,6/25/2019,106642314.15625
1561507200,6/26/2019,106655982.96875
1561593600,6/27/2019,106669575.46875
1561680000,6/28/2019,106683215.15625
1561766400,6/29/2019,106696846.53125
1561852800,6/30/2019,106710481.59375
1561939200,7/1/2019,106724094.46875
1562025600,7/2/2019,106737733.46875
1562112000,7/3/2019,106751281.46875
1562198400,7/4/2019,106764912.03125
1562284800,7/5/2019,106778439.90625
1562371200,7/6/2019,106792224.28125
1562457600,7/7/2019,106805916.34375
1562544000,7/8/2019,106819578.15625
1562630400,7/9/2019,106833250.78125
1562716800,7/10/2019,106846865.90625
1562803200,7/11/2019,106860551.03125
1562889600,7/12/2019,106874045.65625
1562976000,7/13/2019,106887697.09375
1563062400,7/14/2019,106901478.28125
1563148800,7/15/2019,106914980.53125
1563235200,7/16/2019,106928526.15625
1563321600,7/17/2019,106942174.21875
1563408000,7/18/2019,106955878.96875
1563494400,7/19/2019,106969363.15625
1563580800,7/20/2019,106983069.53125
1563667200,7/21/2019,106996556.03125
1563753600,7/22/2019,107010224.28125
1563840000,7/23/2019,107023889.34375
1563926400,7/24/2019,107037553.03125
1564012800,7/25/2019,107051113.84375
1564099200,7/26/2019,107064784.40625
1564185600,7/27/2019,107078465.46875
1564272000,7/28/2019,107092030.03125
1564358400,7/29/2019,107105519.65625
1564444800,7/30/2019,107119263.84375
1564531200,7/31/2019,107132786.40625
1564617600,8/1/2019,107146318.28125
1564704000,8/2/2019,107160095.46875
1564790400,8/3/2019,107173770.53125
1564876800,8/4/2019,107187368.34375
1564963200,8/5/2019,107201016.90625
1565049600,8/6/2019,107214619.40625
1565136000,8/7/2019,107228309.71875
1565222400,8/8/2019,107241830.65625
1565308800,8/9/2019,107255370.78125
1565395200,8/10/2019,107269101.59375
1565481600,8/11/2019,107282635.28125
1565568000,8/12/2019,107296314.40625
1565654400,8/13/2019,107309878.34375
1565740800,8/14/2019,107323556.78125
1565827200,8/15/2019,107337063.96875
1565913600,8/16/2019,107350735.53125
1566000000,8/17/2019,107364381.15625
1566086400,8/18/2019,107377939.65625
1566172800,8/19/2019,107391420.71875
1566259200,8/20/2019,107405043.46875
1566345600,8/21/2019,107418673.90625
1566432000,8/22/2019,107432131.65625
1566518400,8/23/2019,107445847.09375
1566604800,8/24/2019,107459136.78125
1566691200,8/25/2019,107472948.46875
1566777600,8/26/2019,107486444.71875
1566864000,8/27/2019,107499984.90625
1566950400,8/28/2019,107513603.03125
1567036800,8/29/2019,107527356.46875
1567123200,8/30/2019,107540979.09375
1567209600,8/31/2019,107554559.84375
1567296000,9/1/2019,107568123.46875
1567382400,9/2/2019,107581753.65625
1567468800,9/3/2019,107595237.34375
1567555200,9/4/2019,107608701.65625
1567641600,9/5/2019,107622333.46875
1567728000,9/6/2019,107635895.21875
1567814400,9/7/2019,107649496.78125
1567900800,9/8/2019,107663014.40625
1567987200,9/9/2019,107676536.09375
1568073600,9/10/2019,107690032.65625
1568160000,9/11/2019,107703579.96875
1568246400,9/12/2019,107717220.34375
1568332800,9/13/2019,107730592.34375
1568419200,9/14/2019,107744216.09375
1568505600,9/15/2019,107757738.71875
1568592000,9/16/2019,107771461.03125
1568678400,9/17/2019,107785022.15625
1568764800,9/18/2019,107798718.53125
1568851200,9/19/2019,107812131.59375
1568937600,9/20/2019,107825791.09375
1569024000,9/21/2019,107839358.09375
1569110400,9/22/2019,107852824.34375
1569196800,9/23/2019,107866496.46875
1569283200,9/24/2019,107879822.59375
1569369600,9/25/2019,107893419.46875
1569456000,9/26/2019,107906899.78125
1569542400,9/27/2019,107920298.90625
1569628800,9/28/2019,107933829.59375
1569715200,9/29/2019,107947405.28125
1569801600,9/30/2019,107960850.84375
1569888000,10/1/2019,107974421.90625
1569974400,10/2/2019,107987789.78125
1570060800,10/3/2019,108001278.15625
1570147200,10/4/2019,108014804.71875
1570233600,10/5/2019,108028353.09375
1570320000,10/6/2019,108041933.03125
1570406400,10/7/2019,108055328.46875
1570492800,10/8/2019,108068692.71875
1570579200,10/9/2019,108082116.53125
1570665600,10/10/2019,108095485.71875
1570752000,10/11/2019,108108909.65625
1570838400,10/12/2019,108122223.09375
1570924800,10/13/2019,108135653.21875
1571011200,10/14/2019,108149065.34375
1571097600,10/15/2019,108162656.09375
1571184000,10/16/2019,108175993.59375
1571270400,10/17/2019,108189296.90625
1571356800,10/18/2019,108202606.71875
1571443200,10/19/2019,108215941.78125
1571529600,10/20/2019,108229319.90625
1571616000,10/21/2019,108242518.59375
1571702400,10/22/2019,108255965.09375
1571788800,10/23/2019,108269385.46875
1571875200,10/24/2019,108282586.71875
1571961600,10/25/2019,108295510.46875
1572048000,10/26/2019,108308702.15625
1572134400,10/27/2019,108321630.96875
1572220800,10/28/2019,108334778.53125
1572307200,10/29/2019,108347878.78125
1572393600,10/30/2019,108361062.78125
1572480000,10/31/2019,108374180.40625
1572566400,11/1/2019,108387414.84375
1572652800,11/2/2019,108400447.71875
1572739200,11/3/2019,108413611.15625
1572825600,11/4/2019,108426650.78125
1572912000,11/5/2019,108439779.28125
1572998400,11/6/2019,108452865.78125
1573084800,11/7/2019,108465897.15625
1573171200,11/8/2019,108478951.59375
1573257600,11/9/2019,108491833.21875
1573344000,11/10/2019,108504461.15625
1573430400,11/11/2019,108517095.90625
1573516800,11/12/2019,108529802.40625
1573603200,11/13/2019,108542477.21875
1573689600,11/14/2019,108555125.34375
1573776000,11/15/2019,108567735.78125
1573862400,11/16/2019,108580352.03125
1573948800,11/17/2019,108593048.21875
1574035200,11/18/2019,108605634.09375
1574121600,11/19/2019,108618085.90625
1574208000,11/20/2019,108630714.53125
1574294400,11/21/2019,108643484.78125
1574380800,11/22/2019,108656023.09375
1574467200,11/23/2019,108668704.59375
1574553600,11/24/2019,108681328.71875
1574640000,11/25/2019,108693755.21875
1574726400,11/26/2019,108705569.78125
1574812800,11/27/2019,108717453.59375
1574899200,11/28/2019,108729230.28125
1574985600,11/29/2019,108740986.59375
1575072000,11/30/2019,108752925.09375
1575158400,12/1/2019,108764610.34375
1575244800,12/2/2019,108776492.96875
1575331200,12/3/2019,108788346.96875
1575417600,12/4/2019,108800066.59375
1575504000,12/5/2019,108811855.28125
1575590400,12/6/2019,108823634.65625
1575676800,12/7/2019,108835468.40625
1575763200,12/8/2019,108847158.84375
1575849600,12/9/2019,108858961.78125
1575936000,12/10/2019,108870925.78125
1576022400,12/11/2019,108882603.71875
1576108800,12/12/2019,108894521.21875
1576195200,12/13/2019,108905946.03125
1576281600,12/14/2019,108916561.65625
1576368000,12/15/2019,108927241.21875
1576454400,12/16/2019,108937835.09375
1576540800,12/17/2019,108948352.28125
1576627200,12/18/2019,108958767.78125
1576713600,12/19/2019,108969181.09375
1576800000,12/20/2019,108979525.59375
1576886400,12/21/2019,108990041.34375
1576972800,12/22/2019,109000380.46875
1577059200,12/23/2019,109010728.46875
1577145600,12/24/2019,109021214.09375
1577232000,12/25/2019,109031543.21875
1577318400,12/26/2019,109041903.84375
1577404800,12/27/2019,109052329.84375
1577491200,12/28/2019,109062823.71875
1577577600,12/29/2019,109073225.28125
1577664000,12/30/2019,109083649.34375
1577750400,12/31/2019,109094019.21875
1577836800,1/1/2020,109104323.84375
1577923200,1/2/2020,109116179.53125
1578009600,1/3/2020,109129833.21875
1578096000,1/4/2020,109143557.71875
1578182400,1/5/2020,109157083.71875
1578268800,1/6/2020,109170879.84375
1578355200,1/7/2020,109184496.46875
1578441600,1/8/2020,109198104.65625
1578528000,1/9/2020,109211718.46875
1578614400,1/10/2020,109225395.65625
1578700800,1/11/2020,109239039.59375
1578787200,1/12/2020,109252691.59375
1578873600,1/13/2020,109266319.71875
1578960000,1/14/2020,109279966.09375
1579046400,1/15/2020,109293533.90625
1579132800,1/16/2020,109307148.46875
1579219200,1/17/2020,109320910.96875
1579305600,1/18/2020,109334507.15625
1579392000,1/19/2020,109348255.65625
1579478400,1/20/2020,109361840.34375
1579564800,1/21/2020,109375552.84375
1579651200,1/22/2020,109389065.78125
1579737600,1/23/2020,109402832.15625
1579824000,1/24/2020,109416409.34375
1579910400,1/25/2020,109430004.09375
1579996800,1/26/2020,109443571.90625
1580083200,1/27/2020,109457250.03125
1580169600,1/28/2020,109470815.40625
1580256000,1/29/2020,109484503.46875
1580342400,1/30/2020,109498010.15625
1580428800,1/31/2020,109511661.09375
1580515200,2/1/2020,109525186.65625
1580601600,2/2/2020,109538830.46875
1580688000,2/3/2020,109552494.59375
1580774400,2/4/2020,109566282.21875
1580860800,2/5/2020,109579851.96875
1580947200,2/6/2020,109593538.46875
1581033600,2/7/2020,109607227.84375
1581120000,2/8/2020,109620817.15625
1581206400,2/9/2020,109634383.90625
1581292800,2/10/2020,109648114.90625
1581379200,2/11/2020,109661783.59375
1581465600,2/12/2020,109675402.53125
1581552000,2/13/2020,109689032.03125
1581638400,2/14/2020,109702745.96875
1581724800,2/15/2020,109716356.03125
1581811200,2/16/2020,109730082.28125
1581897600,2/17/2020,109743663.71875
1581984000,2/18/2020,109757283.09375
1582070400,2/19/2020,109771083.15625
1582156800,2/20/2020,109784662.59375
1582243200,2/21/2020,109798226.96875
1582329600,2/22/2020,109811899.46875
1582416000,2/23/2020,109825541.46875
1582502400,2/24/2020,109839074.59375
1582588800,2/25/2020,109852601.84375
1582675200,2/26/2020,109866296.59375
1582761600,2/27/2020,109879922.15625
1582848000,2/28/2020,109893556.78125
1582934400,2/29/2020,109907159.53125
1583020800,3/1/2020,109920719.59375
1583107200,3/2/2020,109934374.21875
1583193600,3/3/2020,109948060.84375
1583280000,3/4/2020,109961783.90625
1583366400,3/5/2020,109975209.84375
1583452800,3/6/2020,109988957.71875
1583539200,3/7/2020,110002635.71875
1583625600,3/8/2020,110016359.78125
1583712000,3/9/2020,110029876.28125
1583798400,3/10/2020,110043534.21875
1583884800,3/11/2020,110057214.96875
1583971200,3/12/2020,110070846.15625
1584057600,3/13/2020,110084266.78125
1584144000,3/14/2020,110097876.59375
1584230400,3/15/2020,110111540.96875
1584316800,3/16/2020,110125145.34375
1584403200,3/17/2020,110138806.78125
1584489600,3/18/2020,110152514.40625
1584576000,3/19/2020,110166198.09375
1584662400,3/20/2020,110179807.71875
1584748800,3/21/2020,110193594.84375
1584835200,3/22/2020,110207103.65625
1584921600,3/23/2020,110220933.65625
1585008000,3/24/2020,110234522.46875
1585094400,3/25/2020,110248182.59375
1585180800,3/26/2020,110261798.65625
1585267200,3/27/2020,110275538.28125
1585353600,3/28/2020,110289124.65625
1585440000,3/29/2020,110302888.15625
1585526400,3/30/2020,110316447.40625
1585612800,3/31/2020,110330033.78125
1585699200,4/1/2020,110343777.59375
1585785600,4/2/2020,110357381.40625
1585872000,4/3/2020,110371025.46875
1585958400,4/4/2020,110384588.96875
1586044800,4/5/2020,110398179.71875
1586131200,4/6/2020,110411703.34375
1586217600,4/7/2020,110425481.21875
1586304000,4/8/2020,110439103.34375
1586390400,4/9/2020,110452724.28125
1586476800,4/10/2020,110466428.71875
1586563200,4/11/2020,110479914.71875
1586649600,4/12/2020,110493655.53125
1586736000,4/13/2020,110507346.96875
1586822400,4/14/2020,110520950.46875
1586908800,4/15/2020,110534623.65625
1586995200,4/16/2020,110548259.03125
1587081600,4/17/2020,110561811.59375
1587168000,4/18/2020,110575363.71875
1587254400,4/19/2020,110589018.21875
1587340800,4/20/2020,110602693.65625
1587427200,4/21/2020,110616272.96875
1587513600,4/22/2020,110629996.53125
1587600000,4/23/2020,110643640.90625
1587686400,4/24/2020,110657265.09375
1587772800,4/25/2020,110670862.96875
1587859200,4/26/2020,110684471.59375
1587945600,4/27/2020,110698100.46875
1588032000,4/28/2020,110711676.15625
1588118400,4/29/2020,110725423.71875
1588204800,4/30/2020,110739062.15625
1588291200,5/1/2020,110752856.90625
1588377600,5/2/2020,110766499.53125
1588464000,5/3/2020,110780065.71875
1588550400,5/4/2020,110793795.28125
1588636800,5/5/2020,110807414.65625
1588723200,5/6/2020,110820867.15625
1588809600,5/7/2020,110834503.46875
1588896000,5/8/2020,110848254.46875
1588982400,5/9/2020,110861779.53125
1589068800,5/10/2020,110875505.03125
1589155200,5/11/2020,110889125.90625
1589241600,5/12/2020,110902703.28125
1589328000,5/13/2020,110916384.21875
1589414400,5/14/2020,110930077.40625
1589500800,5/15/2020,110943665.90625
1589587200,5/16/2020,110957202.59375
1589673600,5/17/2020,110970888.34375
1589760000,5/18/2020,110984425.90625
1589846400,5/19/2020,110997945.21875
1589932800,5/20/2020,111011573.03125
1590019200,5/21/2020,111025208.15625
1590105600,5/22/2020,111038696.59375
1590192000,5/23/2020,111052509.09375
1590278400,5/24/2020,111066067.71875
1590364800,5/25/2020,111079537.53125
1590451200,5/26/2020,111093214.78125
1590537600,5/27/2020,111106821.21875
1590624000,5/28/2020,111120342.03125
1590710400,5/29/2020,111133945.09375
1590796800,5/30/2020,111147578.21875
1590883200,5/31/2020,111161261.59375
1590969600,6/1/2020,111174837.03125
1591056000,6/2/2020,111188537.84375
1591142400,6/3/2020,111202070.15625
1591228800,6/4/2020,111215610.53125
1591315200,6/5/2020,111229345.84375
1591401600,6/6/2020,111242938.78125
1591488000,6/7/2020,111256580.53125
1591574400,6/8/2020,111270140.78125
1591660800,6/9/2020,111283852.84375
1591747200,6/10/2020,111297307.46875
1591833600,6/11/2020,111310909.53125
1591920000,6/12/2020,111324605.03125
1592006400,6/13/2020,111338248.65625
1592092800,6/14/2020,111351918.21875
1592179200,6/15/2020,111365544.28125
1592265600,6/16/2020,111379079.65625
1592352000,6/17/2020,111392575.65625
1592438400,6/18/2020,111406196.65625
1592524800,6/19/2020,111419917.65625
1592611200,6/20/2020,111433546.71875
1592697600,6/21/2020,111447224.59375
1592784000,6/22/2020,111460810.90625
1592870400,6/23/2020,111474457.40625
1592956800,6/24/2020,111488135.96875
1593043200,6/25/2020,111501753.03125
1593129600,6/26/2020,111515354.53125
1593216000,6/27/2020,111528805.15625
1593302400,6/28/2020,111542546.03125
1593388800,6/29/2020,111556089.09375
1593475200,6/30/2020,111569801.46875
1593561600,7/1/2020,111583364.46875
1593648000,7/2/2020,111596929.84375
1593734400,7/3/2020,111610595.65625
1593820800,7/4/2020,111624131.03125
1593907200,7/5/2020,111637743.59375
1593993600,7/6/2020,111651366.78125
1594080000,7/7/2020,111665058.84375
1594166400,7/8/2020,111678752.09375
1594252800,7/9/2020,111692366.78125
1594339200,7/10/2020,111705862.34375
1594425600,7/11/2020,111719612.21875
1594512000,7/12/2020,111733282.59375
1594598400,7/13/2020,111746955.40625
1594684800,7/14/2020,111760503.40625
1594771200,7/15/2020,111774151.90625
1594857600,7/16/2020,111787661.53125
1594944000,7/17/2020,111801208.78125
1595030400,7/18/2020,111814950.96875
1595116800,7/19/2020,111828502.53125
1595203200,7/20/2020,111842107.21875
1595289600,7/21/2020,111855660.71875
1595376000,7/22/2020,111869239.65625
1595462400,7/23/2020,111883006.65625
1595548800,7/24/2020,111896680.71875
1595635200,7/25/2020,111910095.34375
1595721600,7/26/2020,111923790.71875
1595808000,7/27/2020,111937380.15625
1595894400,7/28/2020,111951044.21875
1595980800,7/29/2020,111964683.34375
1596067200,7/30/2020,111978163.71875
1596153600,7/31/2020,111991817.09375
1596240000,8/1/2020,112005523.65625
1596326400,8/2/2020,112019181.03125
1596412800,8/3/2020,112032850.65625
1596499200,8/4/2020,112046396.09375
1596585600,8/5/2020,112059968.90625
1596672000,8/6/2020,112073728.90625
1596758400,8/7/2020,112087358.78125
1596844800,8/8/2020,112100917.15625
1596931200,8/9/2020,112114588.21875
1597017600,8/10/2020,112128192.15625
1597104000,8/11/2020,112141812.78125
1597190400,8/12/2020,112155520.65625
1597276800,8/13/2020,112169113.53125
1597363200,8/14/2020,112182761.78125
1597449600,8/15/2020,112196346.53125
1597536000,8/16/2020,112209962.09375
1597622400,8/17/2020,112223373.03125
1597708800,8/18/2020,112237123.09375
1597795200,8/19/2020,112250786.53125
1597881600,8/20/2020,112264431.78125
1597968000,8/21/2020,112278025.90625
1598054400,8/22/2020,112291523.78125
1598140800,8/23/2020,112305268.78125
1598227200,8/24/2020,112318846.46875
1598313600,8/25/2020,112332299.78125
1598400000,8/26/2020,112346053.71875
1598486400,8/27/2020,112359618.53125
1598572800,8/28/2020,112373247.78125
1598659200,8/29/2020,112386865.09375
1598745600,8/30/2020,112400518.78125
1598832000,8/31/2020,112414306.34375
1598918400,9/1/2020,112427917.40625
1599004800,9/2/2020,112441491.21875
1599091200,9/3/2020,112455002.40625
1599177600,9/4/2020,112468863.53125
1599264000,9/5/2020,112482457.90625
1599350400,9/6/2020,112496264.03125
1599436800,9/7/2020,112509769.71875
1599523200,9/8/2020,112523383.84375
1599609600,9/9/2020,112536929.78125
1599696000,9/10/2020,112550548.90625
1599782400,9/11/2020,112564222.03125
1599868800,9/12/2020,112577782.21875
1599955200,9/13/2020,112591405.96875
1600041600,9/14/2020,112604909.21875
1600128000,9/15/2020,112618523.46875
1600214400,9/16/2020,112631980.40625
1600300800,9/17/2020,112645759.59375
1600387200,9/18/2020,112659210.65625
1600473600,9/19/2020,112672830.90625
1600560000,9/20/2020,112686549.21875
1600646400,9/21/2020,112700272.34375
1600732800,9/22/2020,112713722.90625
1600819200,9/23/2020,112727375.96875
1600905600,9/24/2020,112740966.84375
